"FECHA_CORTE","ANIO_EJEC","SECTOR","PLIEGO","UNIDAD_EJECUTORA","SEC_EJEC","PROGRAMA_PPTAL","TIPO_PROD_PROY","PRODUCTO_PROYECTO","TIPO_ACT_OBRA_ACCINV","ACT_OBRA_ACCINV","FUNCION","DIVISION_FN","GRUPO_FN","META","FINALIDAD","UNIDAD_MEDIDA","CANT_META_ANUAL","CANT_META_SEM","AVAN_FISICO_ANUAL","AVAN_FISICO_SEM","SEC_FUNC","DEPARTAMENTO","PROVINCIA","DISTRITO","UBIGEO","FUENTE_FINANC","RUBRO","CATEGORIA_GASTO","TIPO_TRANSACCION","GENERICA","SUBGENERICA","SUBGENERICA_DET","ESPECIFICA","ESPECIFICA_DET","MTO_PIA","MTO_MODIFICACIONES","MTO_PIM","MTO_CERTIFICADO","MTO_COMPRO_ANUAL","MTO_AT_COMP_01","MTO_AT_COMP_02","MTO_AT_COMP_03","MTO_AT_COMP_04","MTO_AT_COMP_05","MTO_AT_COMP_06","MTO_AT_COMP_07","MTO_AT_COMP_08","MTO_AT_COMP_09","MTO_AT_COMP_10","MTO_AT_COMP_11","MTO_AT_COMP_12","MTO_DEVENGA_01","MTO_DEVENGA_02","MTO_DEVENGA_03","MTO_DEVENGA_04","MTO_DEVENGA_05","MTO_DEVENGA_06","MTO_DEVENGA_07","MTO_DEVENGA_08","MTO_DEVENGA_09","MTO_DEVENGA_10","MTO_DEVENGA_11","MTO_DEVENGA_12","MTO_GIRADO_01","MTO_GIRADO_02","MTO_GIRADO_03","MTO_GIRADO_04","MTO_GIRADO_05","MTO_GIRADO_06","MTO_GIRADO_07","MTO_GIRADO_08","MTO_GIRADO_09","MTO_GIRADO_10","MTO_GIRADO_11","MTO_GIRADO_12","MTO_PAGADO_01","MTO_PAGADO_02","MTO_PAGADO_03","MTO_PAGADO_04","MTO_PAGADO_05","MTO_PAGADO_06","MTO_PAGADO_07","MTO_PAGADO_08","MTO_PAGADO_09","MTO_PAGADO_10","MTO_PAGADO_11","MTO_PAGADO_12"
20230201,2023,"40. DESARROLLO E INCLUSION SOCIAL","040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL","008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS",1674,"9001.ACCIONES CENTRALES","3.PRODUCTO","3999999.SIN PRODUCTO","5.ACTIVIDAD","5000003.GESTION ADMINISTRATIVA","23.PROTECCION SOCIAL","006.GESTION","0008.ASESORAMIENTO Y APOYO",5,"0000888.GESTION ADMINISTRATIVA","00248.REPORTE",0,6,0,6,8,"AREQUIPA","AREQUIPA","MULTIDISTRITAL","040199","1.RECURSOS ORDINARIOS","00.RECURSOS ORDINARIOS","5.GASTOS CORRIENTES","2.GASTOS PRESUPUESTARIOS","3.BIENES Y SERVICIOS","1.COMPRA DE BIENES","99.COMPRA DE OTROS BIENES","1.COMPRA DE OTROS BIENES","99.OTROS BIENES",3291,-1046,2245,2244.70,2244.70,750.00,350.00,0.00,90.00,0.00,0.00,0.00,45.00,0.00,21.70,0.00,988.00,750.00,350.00,0.00,90.00,0.00,0.00,0.00,45.00,0.00,21.70,0.00,988.00,750.00,350.00,0.00,90.00,0.00,0.00,0.00,45.00,0.00,21.70,0.00,988.00,750.00,350.00,0.00,90.00,0.00,0.00,0.00,45.00,0.00,21.70,0.00,0.00
20230201,2023,"40. DESARROLLO E INCLUSION SOCIAL","040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL","008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS",1674,"9002.ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","3.PRODUCTO","3999999.SIN PRODUCTO","5.ACTIVIDAD","5002358.GESTION DE LAS PRESTACIONES SOCIALES","23.PROTECCION SOCIAL","051.ASISTENCIA SOCIAL","0114.DESARROLLO DE CAPACIDADES SOCIALES Y ECONOMICAS",11,"0235454.MANTENIMIENTO Y OPERATIVIDAD DE LAS PLATAFORMAS DE SERVICIOS FIJOS (TAMBOS)","00043.ESTABLECIMIENTO",0,63,0,63,48,"CUSCO","CUSCO","MULTIDISTRITAL","080199","1.RECURSOS ORDINARIOS","00.RECURSOS ORDINARIOS","5.GASTOS CORRIENTES","2.GASTOS PRESUPUESTARIOS","3.BIENES Y SERVICIOS","2.CONTRATACION DE SERVICIOS","8.CONTRATO ADMINISTRATIVO DE SERVICIOS","1.CONTRATO ADMINISTRATIVO DE SERVICIOS","2.CONTRIBUCIONES A ESSALUD DE C.A.S.",125982,9702,135684,135683.73,135683.73,10161.89,10424.96,10743.26,10426.62,11214.08,11920.57,11879.65,11740.90,11627.84,11720.09,11756.54,12067.33,10161.89,10424.96,10743.26,10426.62,11214.08,11920.57,11879.65,11740.90,11627.84,11720.09,11756.54,12067.33,10161.89,10424.96,10743.26,10248.13,11392.57,11828.32,11920.57,11792.23,11627.84,11627.84,11848.79,12067.33,10161.89,10424.96,10743.26,10426.62,11214.08,11920.57,11879.65,11740.90,11627.84,11720.09,11756.54,11756.54
20230201,2023,"40. DESARROLLO E INCLUSION SOCIAL","040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL","008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS",1674,"9002.ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","3.PRODUCTO","3999999.SIN PRODUCTO","5.ACTIVIDAD","5002358.GESTION DE LAS PRESTACIONES SOCIALES","23.PROTECCION SOCIAL","051.ASISTENCIA SOCIAL","0114.DESARROLLO DE CAPACIDADES SOCIALES Y ECONOMICAS",7,"0235454.MANTENIMIENTO Y OPERATIVIDAD DE LAS PLATAFORMAS DE SERVICIOS FIJOS (TAMBOS)","00043.ESTABLECIMIENTO",0,17,0,17,44,"AREQUIPA","AREQUIPA","MULTIDISTRITAL","040199","1.RECURSOS ORDINARIOS","00.RECURSOS ORDINARIOS","5.GASTOS CORRIENTES","2.GASTOS PRESUPUESTARIOS","3.BIENES Y SERVICIOS","1.COMPRA DE BIENES","6.REPUESTOS Y ACCESORIOS","1.REPUESTOS Y ACCESORIOS","4.DE SEGURIDAD",0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20230201,2023,"40. DESARROLLO E INCLUSION SOCIAL","040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL","008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS",1674,"9002.ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","3.PRODUCTO","3999999.SIN PRODUCTO","5.ACTIVIDAD","5002358.GESTION DE LAS PRESTACIONES SOCIALES","23.PROTECCION SOCIAL","051.ASISTENCIA SOCIAL","0114.DESARROLLO DE CAPACIDADES SOCIALES Y ECONOMICAS",23,"0235454.MANTENIMIENTO Y OPERATIVIDAD DE LAS PLATAFORMAS DE SERVICIOS FIJOS (TAMBOS)","00043.ESTABLECIMIENTO",0,61,0,61,60,"PUNO","PUNO","MULTIDISTRITAL","210199","1.RECURSOS ORDINARIOS","00.RECURSOS ORDINARIOS","5.GASTOS CORRIENTES","2.GASTOS PRESUPUESTARIOS","3.BIENES Y SERVICIOS","2.CONTRATACION DE SERVICIOS","7.SERVICIOS PROFESIONALES Y TECNICOS","5.PRACTICANTES, SECIGRISTAS Y SIMILARES","2.PROPINAS PARA PRACTICANTES",0,13200,13200,13200.00,13200.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00
20230201,2023,"40. DESARROLLO E INCLUSION SOCIAL","040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL","008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS",1674,"9001.ACCIONES CENTRALES","3.PRODUCTO","3999999.SIN PRODUCTO","5.ACTIVIDAD","5000003.GESTION ADMINISTRATIVA","23.PROTECCION SOCIAL","006.GESTION","0008.ASESORAMIENTO Y APOYO",12,"0000888.GESTION ADMINISTRATIVA","00248.REPORTE",0,6,0,6,15,"JUNIN","HUANCAYO","MULTIDISTRITAL","120199","1.RECURSOS ORDINARIOS","00.RECURSOS ORDINARIOS","5.GASTOS CORRIENTES","2.GASTOS PRESUPUESTARIOS","3.BIENES Y SERVICIOS","2.CONTRATACION DE SERVICIOS","2.SERVICIOS BASICOS, COMUNICACIONES, PUBLICIDAD Y DIFUSION","1.SERVICIOS DE ENERGIA ELECTRICA, AGUA Y GAS","2.SERVICIO DE AGUA Y DESAGUE",200,459,659,658.50,658.50,60.00,71.30,0.00,35.90,0.00,107.70,36.00,0.00,35.90,75.00,36.70,200.00,60.00,71.30,0.00,35.90,0.00,107.70,36.00,0.00,35.90,75.00,36.70,200.00,60.00,71.30,0.00,35.90,0.00,107.70,36.00,0.00,35.90,75.00,0.00,236.70,60.00,71.30,0.00,35.90,0.00,107.70,36.00,0.00,35.90,75.00,36.70,36.70
20230201,2023,"40. DESARROLLO E INCLUSION SOCIAL","040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL","008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS",1674,"9002.ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","3.PRODUCTO","3999999.SIN PRODUCTO","5.ACTIVIDAD","5002358.GESTION DE LAS PRESTACIONES SOCIALES","23.PROTECCION SOCIAL","051.ASISTENCIA SOCIAL","0114.DESARROLLO DE CAPACIDADES SOCIALES Y ECONOMICAS",10,"0235454.MANTENIMIENTO Y OPERATIVIDAD DE LAS PLATAFORMAS DE SERVICIOS FIJOS (TAMBOS)","00043.ESTABLECIMIENTO",0,20,0,20,47,"CAJAMARCA","CAJAMARCA","MULTIDISTRITAL","060199","1.RECURSOS ORDINARIOS","00.RECURSOS ORDINARIOS","5.GASTOS CORRIENTES","2.GASTOS PRESUPUESTARIOS","3.BIENES Y SERVICIOS","1.COMPRA DE BIENES","7.ENSERES","1.ENSERES","1.ENSERES",14498,-1193,13305,13304.50,13304.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13304.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2631.40,10673.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13304.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13304.50,0.00,0.00
20230201,2023,"40. DESARROLLO E INCLUSION SOCIAL","040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL","008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS",1674,"9002.ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","3.PRODUCTO","3999999.SIN PRODUCTO","5.ACTIVIDAD","5002358.GESTION DE LAS PRESTACIONES SOCIALES","23.PROTECCION SOCIAL","051.ASISTENCIA SOCIAL","0114.DESARROLLO DE CAPACIDADES SOCIALES Y ECONOMICAS",17,"0235454.MANTENIMIENTO Y OPERATIVIDAD DE LAS PLATAFORMAS DE SERVICIOS FIJOS (TAMBOS)","00043.ESTABLECIMIENTO",0,1,0,1,54,"LIMA","CAJATAMBO","GORGOR","150303","1.RECURSOS ORDINARIOS","00.RECURSOS ORDINARIOS","5.GASTOS CORRIENTES","2.GASTOS PRESUPUESTARIOS","3.BIENES Y SERVICIOS","1.COMPRA DE BIENES","3.COMBUSTIBLES, CARBURANTES, LUBRICANTES Y AFINES","1.COMBUSTIBLES, CARBURANTES, LUBRICANTES Y AFINES","3.LUBRICANTES, GRASAS Y AFINES",109,-49,60,60.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,0.00,0.00
20230201,2023,"40. DESARROLLO E INCLUSION SOCIAL","040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL","008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS",1674,"9002.ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","3.PRODUCTO","3999999.SIN PRODUCTO","5.ACTIVIDAD","5002358.GESTION DE LAS PRESTACIONES SOCIALES","23.PROTECCION SOCIAL","051.ASISTENCIA SOCIAL","0114.DESARROLLO DE CAPACIDADES SOCIALES Y ECONOMICAS",8,"0235454.MANTENIMIENTO Y OPERATIVIDAD DE LAS PLATAFORMAS DE SERVICIOS FIJOS (TAMBOS)","00043.ESTABLECIMIENTO",0,32,0,32,45,"AYACUCHO","HUAMANGA","AYACUCHO","050101","1.RECURSOS ORDINARIOS","00.RECURSOS ORDINARIOS","5.GASTOS CORRIENTES","2.GASTOS PRESUPUESTARIOS","3.BIENES Y SERVICIOS","1.COMPRA DE BIENES","7.ENSERES","1.ENSERES","1.ENSERES",23197,-16872,6325,6324.80,6324.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6324.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6324.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6324.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6324.80,0.00,0.00
20230201,2023,"40. DESARROLLO E INCLUSION SOCIAL","040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL","008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS",1674,"9002.ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","3.PRODUCTO","3999999.SIN PRODUCTO","5.ACTIVIDAD","5002358.GESTION DE LAS PRESTACIONES SOCIALES","23.PROTECCION SOCIAL","051.ASISTENCIA SOCIAL","0114.DESARROLLO DE CAPACIDADES SOCIALES Y ECONOMICAS",24,"0235454.MANTENIMIENTO Y OPERATIVIDAD DE LAS PLATAFORMAS DE SERVICIOS FIJOS (TAMBOS)","00043.ESTABLECIMIENTO",0,4,0,4,61,"SAN MARTIN","MOYOBAMBA","MULTIDISTRITAL","220199","1.RECURSOS ORDINARIOS","00.RECURSOS ORDINARIOS","5.GASTOS CORRIENTES","2.GASTOS PRESUPUESTARIOS","3.BIENES Y SERVICIOS","2.CONTRATACION DE SERVICIOS","8.CONTRATO ADMINISTRATIVO DE SERVICIOS","1.CONTRATO ADMINISTRATIVO DE SERVICIOS","10.OTROS BONOS EXTRAORDINARIOS",0,2400,2400,2400.00,2400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20230201,2023,"40. DESARROLLO E INCLUSION SOCIAL","040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL","008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS",1674,"9002.ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","3.PRODUCTO","3999999.SIN PRODUCTO","5.ACTIVIDAD","5002358.GESTION DE LAS PRESTACIONES SOCIALES","23.PROTECCION SOCIAL","051.ASISTENCIA SOCIAL","0114.DESARROLLO DE CAPACIDADES SOCIALES Y ECONOMICAS",22,"0235454.MANTENIMIENTO Y OPERATIVIDAD DE LAS PLATAFORMAS DE SERVICIOS FIJOS (TAMBOS)","00043.ESTABLECIMIENTO",0,12,0,12,59,"PIURA","PIURA","MULTIDISTRITAL","200199","1.RECURSOS ORDINARIOS","00.RECURSOS ORDINARIOS","5.GASTOS CORRIENTES","2.GASTOS PRESUPUESTARIOS","3.BIENES Y SERVICIOS","1.COMPRA DE BIENES","8.SUMINISTROS MEDICOS","1.PRODUCTOS FARMACEUTICOS","99.OTROS PRODUCTOS SIMILARES",155,-155,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20230201,2023,"40. DESARROLLO E INCLUSION SOCIAL","040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL","008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS",1674,"9001.ACCIONES CENTRALES","3.PRODUCTO","3999999.SIN PRODUCTO","5.ACTIVIDAD","5000003.GESTION ADMINISTRATIVA","23.PROTECCION SOCIAL","006.GESTION","0008.ASESORAMIENTO Y APOYO",9,"0000888.GESTION ADMINISTRATIVA","00248.REPORTE",0,6,0,6,12,"CUSCO","CUSCO","MULTIDISTRITAL","080199","1.RECURSOS ORDINARIOS","00.RECURSOS ORDINARIOS","5.GASTOS CORRIENTES","2.GASTOS PRESUPUESTARIOS","3.BIENES Y SERVICIOS","2.CONTRATACION DE SERVICIOS","5.ALQUILERES DE MUEBLES E INMUEBLES","1.ALQUILERES DE MUEBLES E INMUEBLES","1.DE EDIFICIOS Y ESTRUCTURAS",36000,-5400,30600,30600.00,30600.00,11500.00,0.00,0.00,0.00,0.00,0.00,0.00,19100.00,0.00,0.00,0.00,0.00,2300.00,2300.00,2300.00,2300.00,2300.00,0.00,0.00,0.00,11900.00,4800.00,2400.00,0.00,2300.00,2300.00,2300.00,2300.00,2300.00,0.00,0.00,0.00,11900.00,2400.00,4800.00,0.00,11500.00,0.00,0.00,0.00,0.00,0.00,0.00,19100.00,0.00,0.00,0.00,0.00
20230201,2023,"40. DESARROLLO E INCLUSION SOCIAL","040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL","008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS",1674,"9001.ACCIONES CENTRALES","3.PRODUCTO","3999999.SIN PRODUCTO","5.ACTIVIDAD","5000004.ASESORAMIENTO TECNICO Y JURIDICO","23.PROTECCION SOCIAL","006.GESTION","0008.ASESORAMIENTO Y APOYO",1,"0040624.ASESORAMIENTO TECNICO Y JURIDICO","00060.INFORME",0,6,0,6,27,"LIMA","LIMA","LIMA","150101","1.RECURSOS ORDINARIOS","00.RECURSOS ORDINARIOS","5.GASTOS CORRIENTES","2.GASTOS PRESUPUESTARIOS","3.BIENES Y SERVICIOS","2.CONTRATACION DE SERVICIOS","1.VIAJES","2.VIAJES DOMESTICOS","2.VIATICOS Y ASIGNACIONES POR COMISION DE SERVICIO",2101,-2101,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20230201,2023,"40. DESARROLLO E INCLUSION SOCIAL","040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL","008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS",1674,"9001.ACCIONES CENTRALES","3.PRODUCTO","3999999.SIN PRODUCTO","5.ACTIVIDAD","5000003.GESTION ADMINISTRATIVA","23.PROTECCION SOCIAL","006.GESTION","0008.ASESORAMIENTO Y APOYO",10,"0000888.GESTION ADMINISTRATIVA","00248.REPORTE",0,6,0,6,13,"HUANCAVELICA","HUANCAVELICA","MULTIDISTRITAL","090199","1.RECURSOS ORDINARIOS","00.RECURSOS ORDINARIOS","5.GASTOS CORRIENTES","2.GASTOS PRESUPUESTARIOS","3.BIENES Y SERVICIOS","2.CONTRATACION DE SERVICIOS","2.SERVICIOS BASICOS, COMUNICACIONES, PUBLICIDAD Y DIFUSION","3.SERVICIOS DE MENSAJERIA, TELECOMUNICACIONES Y OTROS AFINES","1.CORREOS Y SERVICIOS DE MENSAJERIA",4965,-4590,375,375.00,375.00,100.00,12.00,26.00,19.00,31.00,27.00,34.00,21.00,16.00,30.00,13.00,46.00,100.00,12.00,26.00,19.00,31.00,27.00,34.00,21.00,16.00,30.00,13.00,46.00,100.00,12.00,26.00,19.00,31.00,27.00,34.00,21.00,16.00,0.00,43.00,46.00,100.00,12.00,26.00,19.00,31.00,27.00,34.00,21.00,16.00,30.00,13.00,13.00
20230201,2023,"40. DESARROLLO E INCLUSION SOCIAL","040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL","008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS",1674,"9001.ACCIONES CENTRALES","3.PRODUCTO","3999999.SIN PRODUCTO","5.ACTIVIDAD","5000003.GESTION ADMINISTRATIVA","23.PROTECCION SOCIAL","006.GESTION","0008.ASESORAMIENTO Y APOYO",1,"0000888.GESTION ADMINISTRATIVA","00060.INFORME",0,6,0,6,4,"LIMA","LIMA","LIMA","150101","1.RECURSOS ORDINARIOS","00.RECURSOS ORDINARIOS","5.GASTOS CORRIENTES","2.GASTOS PRESUPUESTARIOS","3.BIENES Y SERVICIOS","1.COMPRA DE BIENES","3.COMBUSTIBLES, CARBURANTES, LUBRICANTES Y AFINES","1.COMBUSTIBLES, CARBURANTES, LUBRICANTES Y AFINES","3.LUBRICANTES, GRASAS Y AFINES",2658,-2658,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20230201,2023,"40. DESARROLLO E INCLUSION SOCIAL","040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL","008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS",1674,"9002.ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","3.PRODUCTO","3999999.SIN PRODUCTO","5.ACTIVIDAD","5002358.GESTION DE LAS PRESTACIONES SOCIALES","23.PROTECCION SOCIAL","051.ASISTENCIA SOCIAL","0114.DESARROLLO DE CAPACIDADES SOCIALES Y ECONOMICAS",21,"0235454.MANTENIMIENTO Y OPERATIVIDAD DE LAS PLATAFORMAS DE SERVICIOS FIJOS (TAMBOS)","00043.ESTABLECIMIENTO",0,9,0,9,58,"PASCO","PASCO","MULTIDISTRITAL","190199","1.RECURSOS ORDINARIOS","00.RECURSOS ORDINARIOS","5.GASTOS CORRIENTES","2.GASTOS PRESUPUESTARIOS","3.BIENES Y SERVICIOS","2.CONTRATACION DE SERVICIOS","8.CONTRATO ADMINISTRATIVO DE SERVICIOS","1.CONTRATO ADMINISTRATIVO DE SERVICIOS","10.OTROS BONOS EXTRAORDINARIOS",0,5400,5400,5400.00,5400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20230201,2023,"40. DESARROLLO E INCLUSION SOCIAL","040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL","008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS",1674,"9001.ACCIONES CENTRALES","3.PRODUCTO","3999999.SIN PRODUCTO","5.ACTIVIDAD","5000003.GESTION ADMINISTRATIVA","23.PROTECCION SOCIAL","006.GESTION","0008.ASESORAMIENTO Y APOYO",1,"0000888.GESTION ADMINISTRATIVA","00060.INFORME",0,6,0,6,4,"LIMA","LIMA","LIMA","150101","1.RECURSOS ORDINARIOS","00.RECURSOS ORDINARIOS","5.GASTOS CORRIENTES","2.GASTOS PRESUPUESTARIOS","3.BIENES Y SERVICIOS","2.CONTRATACION DE SERVICIOS","7.SERVICIOS PROFESIONALES Y TECNICOS","11.OTROS SERVICIOS","99.SERVICIOS DIVERSOS",36107,1073,37180,37179.40,37179.40,4813.20,4700.00,4107.40,1328.20,4549.80,2147.00,2628.10,3806.00,3449.80,5264.70,315.20,70.00,4813.20,4700.00,4107.40,1328.20,4549.80,2147.00,2628.10,3806.00,3449.80,5264.70,315.20,70.00,4000.00,5513.20,2994.00,2441.60,4549.80,2147.00,1282.90,5151.20,3449.80,4043.60,1536.30,70.00,4813.20,4700.00,4107.40,1328.20,4549.80,2147.00,2628.10,3806.00,3449.80,5264.70,315.20,315.20
20230201,2023,"40. DESARROLLO E INCLUSION SOCIAL","040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL","008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS",1674,"9001.ACCIONES CENTRALES","3.PRODUCTO","3999999.SIN PRODUCTO","5.ACTIVIDAD","5000003.GESTION ADMINISTRATIVA","23.PROTECCION SOCIAL","006.GESTION","0008.ASESORAMIENTO Y APOYO",13,"0000888.GESTION ADMINISTRATIVA","00248.REPORTE",0,6,0,6,16,"LA LIBERTAD","TRUJILLO","MULTIDISTRITAL","130199","1.RECURSOS ORDINARIOS","00.RECURSOS ORDINARIOS","5.GASTOS CORRIENTES","2.GASTOS PRESUPUESTARIOS","3.BIENES Y SERVICIOS","1.COMPRA DE BIENES","1.ALIMENTOS Y BEBIDAS","1.ALIMENTOS Y BEBIDAS","1.ALIMENTOS Y BEBIDAS PARA CONSUMO HUMANO",1790,-1102,688,687.46,687.46,350.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,0.00,192.96,44.50,52.00,350.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,0.00,192.96,44.50,52.00,350.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,0.00,192.96,44.50,52.00,350.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,0.00,192.96,44.50,44.50
